       147.97500       69210.0       7199.03       3717.10
       148.02500       75140.0       8577.11       3705.76
       148.07500       82430.0       9718.67       3479.18
       148.12500       89550.0       9872.04       3518.95
       148.17500       94890.0       8987.51       3958.46
       148.22500       97350.0       6864.91       4848.45
       148.27500       96560.0       4034.55       6172.48
       148.32500       93180.0       1627.95       7349.86
       148.37500       88990.0      -480.825       8437.24
       148.42500       85370.0      -1419.08       8868.53
       148.47500       83350.0      -924.209       8472.40
       148.52500       83070.0       839.712       7267.11
       148.57500       83940.0       2722.67       5906.47
       148.62500       84600.0       4871.11       4331.54
       148.67500       84340.0       5907.89       3747.19
       148.72500       82820.0       6061.26       3786.95
       148.77500       80350.0       5174.95       4454.02
       148.82500       77450.0       3794.67       5403.45
       148.87500       74780.0       2460.30       6376.18
       148.92500       72780.0       2061.95       6548.42
       148.97500       71750.0       2055.04       6449.73
       149.02500       71610.0       2381.17       6342.36
       149.07500       72220.0       3190.58       6010.68
       149.12500       73580.0       3660.26       5887.33
       149.17500       75400.0       3447.61       6223.62
       149.22500       77140.0       2753.68       6855.06
       149.27500       78470.0       2072.23       7200.92
       149.32500       79230.0       997.328       7746.90
       149.37500       79190.0       115.697       8143.47
       149.42500       78520.0      -310.075       8219.29
       149.47500       77580.0      -422.427       8174.96
       149.52500       76720.0      -587.383       8307.01
       149.57500       75970.0      -191.041       8063.94
       149.62500       75510.0       518.721       7700.72
       149.67500       75330.0       1413.06       7316.95
       149.72500       75500.0       2291.79       6963.33
       149.77500       76020.0       3255.46       6557.63
       149.82500       77000.0       3881.41       6431.10
       149.87500       78330.0       4436.03       6255.66
       149.92500       80100.0       4667.41       6144.64
       149.97500       81940.0       4551.28       6257.04
       150.02500       83540.0       4554.17       6214.09
       150.07500       84680.0       4544.36       6158.34
       150.12500       85400.0       3851.32       6676.01
       150.17500       85480.0       3307.64       7091.79
       150.22500       85140.0       3610.13       6731.28
       150.27500       84710.0       3497.78       6686.96
       150.32500       84340.0       3166.74       6766.44
