ATLAS3-SUSIM  13 Nov 1994.
Wavelength in nm and Irradiance in mW/m2/nm
0.15 nm resolution (FWHM)
 
Wavelength Irradiance
  362.41  1.1162e+03
  362.46  1.0847e+03
  362.51  9.9822e+02
  362.56  1.0285e+03
  362.61  1.1735e+03
  362.66  1.1956e+03
  362.71  1.3418e+03
  362.76  1.3662e+03
  362.81  1.3892e+03
  362.86  1.3405e+03
  362.91  1.3082e+03
  362.96  1.3067e+03
  363.01  1.3137e+03
  363.06  1.2642e+03
  363.11  1.1158e+03
  363.16  7.8794e+02
  363.21  6.9070e+02
  363.26  5.6032e+02
  363.31  6.7426e+02
  363.36  8.4683e+02
  363.41  9.6219e+02
  363.46  9.7518e+02
  363.51  9.4863e+02
  363.56  8.8588e+02
  363.61  9.6388e+02
  363.66  1.0162e+03
  363.71  1.0593e+03
  363.76  1.0586e+03
  363.81  1.0496e+03
  363.86  1.0757e+03
  363.91  1.1099e+03
  363.96  1.1890e+03
  364.01  1.2513e+03
  364.06  1.2698e+03
  364.11  1.2819e+03
  364.16  1.2674e+03
  364.21  1.2651e+03
  364.26  1.2087e+03
  364.31  1.1868e+03
  364.36  1.1073e+03
  364.41  1.0972e+03
  364.46  1.0669e+03
  364.51  1.0327e+03
  364.56  9.5067e+02
  364.61  9.4299e+02
  364.66  9.4725e+02
  364.71  1.0331e+03
  364.76  1.0527e+03
  364.81  8.8583e+02
  364.86  8.5753e+02
  364.91  7.4712e+02
  364.96  8.7674e+02
  365.01  9.5697e+02
  365.06  9.0234e+02
  365.11  9.2175e+02
  365.16  1.0435e+03
  365.21  1.1024e+03
  365.26  1.1063e+03
  365.31  1.1569e+03
  365.36  1.2993e+03
  365.41  1.3551e+03
  365.46  1.2850e+03
  365.51  1.2890e+03
  365.56  1.2783e+03
  365.61  1.2630e+03
  365.66  1.2358e+03
  365.71  1.2687e+03
  365.76  1.3400e+03
  365.81  1.3519e+03
  365.86  1.3252e+03
  365.91  1.3324e+03
  365.96  1.4048e+03
  366.01  1.4366e+03
  366.06  1.4162e+03
  366.11  1.3726e+03
  366.16  1.3653e+03
  366.21  1.3952e+03
  366.26  1.3962e+03
  366.31  1.3846e+03
  366.36  1.3120e+03
  366.41  1.2524e+03
  366.46  1.1963e+03
  366.51  1.1787e+03
  366.56  1.2190e+03
  366.61  1.3176e+03
  366.66  1.3503e+03
  366.71  1.2896e+03
  366.76  1.2689e+03
  366.81  1.2543e+03
  366.86  1.2866e+03
  366.91  1.3132e+03
  366.96  1.2397e+03
  367.01  1.1233e+03
  367.06  1.0716e+03
  367.11  1.0697e+03
  367.16  1.1528e+03
  367.21  1.2415e+03
  367.26  1.3906e+03
  367.31  1.4365e+03
  367.36  1.4336e+03
  367.41  1.3573e+03
  367.46  1.2753e+03
  367.51  1.2740e+03
  367.56  1.2859e+03
  367.61  1.3498e+03
  367.66  1.3838e+03
  367.71  1.3778e+03
  367.76  1.2255e+03
  367.81  1.1788e+03
  367.86  1.0449e+03
  367.91  1.0751e+03
  367.96  1.1372e+03
  368.01  1.1257e+03
  368.06  1.0598e+03
  368.11  9.8208e+02
  368.16  1.0089e+03
  368.21  1.0642e+03
  368.26  1.1729e+03
  368.31  1.1867e+03
  368.36  1.1825e+03
  368.41  1.2072e+03
  368.46  1.2865e+03
  368.51  1.2911e+03
  368.56  1.2524e+03
  368.61  1.1705e+03
  368.66  1.0879e+03
  368.71  1.0794e+03
  368.76  1.0582e+03
  368.81  9.7967e+02
  368.86  9.0623e+02
  368.91  9.6796e+02
  368.96  1.0290e+03
  369.01  1.0791e+03
  369.06  1.1836e+03
  369.11  1.2633e+03
  369.16  1.3594e+03
  369.21  1.4482e+03
  369.26  1.4977e+03
  369.31  1.4970e+03
  369.36  1.4216e+03
  369.41  1.2968e+03
  369.46  1.2023e+03
  369.51  1.1746e+03
  369.56  1.1998e+03
  369.61  1.2745e+03
  369.66  1.2902e+03
  369.71  1.2661e+03
  369.76  1.2643e+03
  369.81  1.2627e+03
  369.86  1.2908e+03
  369.91  1.3205e+03
  369.96  1.3648e+03
  370.01  1.4390e+03
  370.06  1.5041e+03
  370.11  1.5090e+03
  370.16  1.4551e+03
  370.21  1.4154e+03
  370.26  1.3749e+03
  370.31  1.3815e+03
  370.36  1.3635e+03
  370.41  1.3387e+03
  370.46  1.2103e+03
  370.51  1.0604e+03
  370.56  9.9718e+02
  370.61  9.6098e+02
  370.66  8.5581e+02
  370.71  8.6181e+02
  370.76  9.5477e+02
  370.81  9.9951e+02
  370.86  9.9131e+02
  370.91  9.7666e+02
  370.96  9.7048e+02
  371.01  9.2757e+02
  371.06  9.1356e+02
  371.11  1.0817e+03
  371.16  1.2084e+03
  371.21  1.2789e+03
  371.26  1.2993e+03
  371.31  1.3383e+03
  371.36  1.3876e+03
  371.41  1.4830e+03
  371.46  1.5124e+03
  371.51  1.5918e+03
  371.56  1.5964e+03
  371.61  1.5186e+03
  371.66  1.4410e+03
  371.71  1.3590e+03
  371.76  1.3943e+03
  371.81  1.4286e+03
  371.86  1.4270e+03
  371.91  1.3199e+03
  371.96  1.1519e+03
  372.01  9.4140e+02
  372.06  8.0514e+02
  372.11  6.2240e+02
  372.16  6.5052e+02
  372.21  7.0326e+02
  372.26  7.1250e+02
  372.31  7.0983e+02
  372.36  7.9661e+02
  372.41  8.9694e+02
  372.46  1.1043e+03
  372.51  1.1525e+03
  372.56  1.2680e+03
  372.61  1.3022e+03
  372.66  1.4161e+03
  372.71  1.4183e+03
  372.76  1.2211e+03
  372.81  1.0445e+03
  372.86  9.0159e+02
  372.91  9.7989e+02
  372.96  1.1843e+03
  373.01  1.3382e+03
  373.06  1.3991e+03
  373.11  1.3150e+03
  373.16  1.2034e+03
  373.21  1.1353e+03
  373.26  1.1422e+03
  373.31  1.1177e+03
  373.36  9.8916e+02
  373.41  8.5240e+02
  373.46  7.3992e+02
  373.51  6.8745e+02
  373.56  5.5828e+02
  373.61  5.0634e+02
  373.66  5.8435e+02
  373.71  6.2123e+02
  373.76  6.2611e+02
  373.81  6.3521e+02
  373.86  6.8088e+02
  373.91  7.7428e+02
  373.96  1.0010e+03
  374.01  1.1279e+03
  374.06  1.1935e+03
  374.11  1.2239e+03
  374.16  1.3595e+03
  374.21  1.3484e+03
  374.26  1.3434e+03
  374.31  1.3007e+03
  374.36  1.1115e+03
  374.41  9.5663e+02
  374.46  9.1859e+02
  374.51  9.3178e+02
  374.56  9.4395e+02
  374.61  7.8919e+02
  374.66  7.0758e+02
  374.71  6.9656e+02
  374.76  7.8126e+02
  374.81  9.1609e+02
  374.86  8.2363e+02
  374.91  7.5224e+02
  374.96  6.0637e+02
  375.01  5.0947e+02
  375.06  5.4810e+02
  375.11  6.1513e+02
  375.16  8.4323e+02
  375.21  1.0529e+03
  375.26  1.1844e+03
  375.31  1.2493e+03
  375.36  1.2539e+03
  375.41  1.2522e+03
  375.46  1.2892e+03
  375.51  1.3739e+03
  375.56  1.4454e+03
  375.61  1.5385e+03
  375.66  1.5593e+03
  375.71  1.5221e+03
  375.76  1.4457e+03
  375.81  1.2122e+03
  375.86  9.4253e+02
  375.91  7.6578e+02
  375.96  7.3540e+02
  376.01  8.2112e+02
  376.06  1.0084e+03
  376.11  1.1354e+03
  376.16  1.1784e+03
  376.21  1.1923e+03
  376.26  1.1812e+03
  376.31  1.2205e+03
  376.36  1.1970e+03
  376.41  1.0643e+03
  376.46  9.6272e+02
  376.51  1.0027e+03
  376.56  1.1209e+03
  376.61  1.2240e+03
  376.66  1.2541e+03
  376.71  1.1575e+03
  376.76  1.0043e+03
  376.81  9.4420e+02
  376.86  9.5255e+02
  376.91  1.1594e+03
  376.96  1.1608e+03
  377.01  1.2492e+03
  377.06  1.2417e+03
  377.11  1.0801e+03
  377.16  1.0595e+03
  377.21  1.0839e+03
  377.26  1.1812e+03
  377.31  1.3247e+03
  377.36  1.3823e+03
  377.41  1.4215e+03
  377.46  1.4314e+03
  377.51  1.4041e+03
  377.56  1.3843e+03
  377.61  1.3686e+03
  377.66  1.3499e+03
  377.71  1.3575e+03
  377.76  1.4017e+03
  377.81  1.4302e+03
  377.86  1.4148e+03
  377.91  1.3680e+03
  377.96  1.3695e+03
  378.01  1.3902e+03
  378.06  1.4782e+03
  378.11  1.5651e+03
  378.16  1.5880e+03
  378.21  1.5556e+03
  378.26  1.5286e+03
  378.31  1.5012e+03
  378.36  1.5037e+03
  378.41  1.5271e+03
  378.46  1.5557e+03
  378.51  1.6327e+03
  378.56  1.6719e+03
  378.61  1.5688e+03
  378.66  1.3547e+03
  378.71  1.1520e+03
  378.76  1.1202e+03
  378.81  1.1509e+03
  378.86  1.1679e+03
  378.91  1.1613e+03
  378.96  1.1499e+03
  379.01  1.0929e+03
  379.06  1.0680e+03
  379.11  1.0658e+03
  379.16  1.1453e+03
  379.21  1.2167e+03
  379.26  1.3164e+03
  379.31  1.2963e+03
  379.36  1.2366e+03
  379.41  1.1821e+03
  379.46  1.1161e+03
  379.51  1.0506e+03
  379.56  9.9669e+02
  379.61  9.8019e+02
  379.66  1.0059e+03
  379.71  1.0990e+03
  379.76  1.1063e+03
  379.81  1.0419e+03
  379.86  8.9354e+02
  379.91  8.2250e+02
  379.96  8.1025e+02
  380.01  8.3859e+02
  380.06  9.4387e+02
  380.11  1.0971e+03
  380.16  1.2389e+03
  380.21  1.2639e+03
  380.26  1.2377e+03
  380.31  1.2712e+03
  380.36  1.3400e+03
  380.41  1.4041e+03
  380.46  1.4588e+03
  380.51  1.4543e+03
  380.56  1.4217e+03
  380.61  1.3995e+03
  380.66  1.3857e+03
  380.71  1.2900e+03
  380.76  1.1728e+03
  380.81  1.0981e+03
  380.86  1.0908e+03
  380.91  1.2250e+03
  380.96  1.3344e+03
  381.01  1.3794e+03
  381.06  1.4101e+03
  381.11  1.4628e+03
  381.16  1.4734e+03
  381.21  1.4528e+03
  381.26  1.4269e+03
  381.31  1.3687e+03
  381.36  1.2362e+03
  381.41  1.1002e+03
  381.46  1.0568e+03
  381.51  1.0337e+03
  381.56  1.0070e+03
  381.61  9.2701e+02
  381.66  8.1776e+02
  381.71  7.7208e+02
  381.76  9.0131e+02
  381.81  1.0460e+03
  381.86  1.1663e+03
  381.91  1.2258e+03
  381.96  1.2025e+03
  382.01  1.1037e+03
  382.06  9.1652e+02
  382.11  7.2223e+02
  382.16  6.0276e+02
  382.21  6.6668e+02
  382.26  7.8213e+02
  382.31  9.7224e+02
  382.36  1.1558e+03
  382.41  1.1187e+03
  382.46  1.0870e+03
  382.51  9.1476e+02
  382.56  7.4312e+02
  382.61  6.8940e+02
  382.66  6.2826e+02
  382.71  6.0774e+02
  382.76  6.5862e+02
  382.81  7.1138e+02
  382.86  7.1160e+02
  382.91  7.0178e+02
  382.96  7.2417e+02
  383.01  7.3782e+02
  383.06  7.4286e+02
  383.11  8.1356e+02
  383.16  9.0022e+02
  383.21  8.6624e+02
  383.26  7.8038e+02
  383.31  6.9866e+02
  383.36  5.8536e+02
  383.41  6.0816e+02
  383.46  6.1621e+02
  383.51  6.1198e+02
  383.56  6.4730e+02
  383.61  7.1983e+02
  383.66  8.2054e+02
  383.71  8.4452e+02
  383.76  8.5886e+02
  383.81  8.3007e+02
  383.86  6.9586e+02
  383.91  6.3224e+02
  383.96  5.8051e+02
  384.01  6.4145e+02
  384.06  6.7735e+02
  384.11  6.8646e+02
  384.16  6.2905e+02
  384.21  6.7444e+02
  384.26  8.8072e+02
  384.31  1.0004e+03
  384.36  1.1535e+03
  384.41  1.1505e+03
  384.46  1.1392e+03
  384.51  1.1726e+03
  384.56  1.2034e+03
  384.61  1.1917e+03
  384.66  1.1650e+03
  384.71  1.1417e+03
  384.76  1.1340e+03
  384.81  1.1982e+03
  384.86  1.2684e+03
  384.91  1.3155e+03
  384.96  1.3016e+03
  385.01  1.0839e+03
  385.06  1.0129e+03
  385.11  9.3543e+02
  385.16  9.2039e+02
  385.21  1.0452e+03
  385.26  1.2335e+03
  385.31  1.3057e+03
  385.36  1.2802e+03
  385.41  1.2050e+03
  385.46  1.1269e+03
  385.51  1.0909e+03
  385.56  1.0716e+03
  385.61  1.0721e+03
  385.66  1.0141e+03
  385.71  9.2539e+02
  385.76  9.2351e+02
  385.81  1.0325e+03
  385.86  1.0656e+03
  385.91  9.9382e+02
  385.96  8.6522e+02
  386.01  7.0972e+02
  386.06  6.1585e+02
  386.11  5.9867e+02
  386.16  6.2973e+02
  386.21  7.8976e+02
  386.26  9.7595e+02
  386.31  1.1190e+03
  386.36  1.3000e+03
  386.41  1.3486e+03
  386.46  1.3272e+03
  386.51  1.2840e+03
  386.56  1.2733e+03
  386.61  1.1967e+03
  386.66  1.1208e+03
  386.71  1.1566e+03
  386.76  1.1735e+03
  386.81  1.1833e+03
  386.86  1.1499e+03
  386.91  1.1355e+03
  386.96  1.1354e+03
  387.01  1.1146e+03
  387.06  1.0436e+03
  387.11  9.3340e+02
  387.16  8.8747e+02
  387.21  7.9088e+02
  387.26  7.5743e+02
  387.31  7.6674e+02
  387.36  7.8390e+02
  387.41  8.6384e+02
  387.46  1.0208e+03
  387.51  1.1529e+03
  387.56  1.2714e+03
  387.61  1.3560e+03
  387.66  1.3693e+03
  387.71  1.3189e+03
  387.76  1.3169e+03
  387.81  1.2032e+03
  387.86  1.0276e+03
  387.91  8.2114e+02
  387.96  8.3211e+02
  388.01  8.7143e+02
  388.06  1.0567e+03
  388.11  1.1276e+03
  388.16  1.1276e+03
  388.21  1.0749e+03
  388.26  9.7367e+02
  388.31  8.4984e+02
  388.36  8.2406e+02
  388.41  8.8912e+02
  388.46  1.0987e+03
  388.51  1.2906e+03
  388.56  1.2937e+03
  388.61  1.1939e+03
  388.66  1.0110e+03
  388.71  8.1929e+02
  388.76  7.6864e+02
  388.81  8.5190e+02
  388.86  9.8502e+02
  388.91  9.3889e+02
  388.96  8.9780e+02
  389.01  8.6363e+02
  389.06  9.2149e+02
  389.11  1.0490e+03
  389.16  1.1697e+03
  389.21  1.2314e+03
  389.26  1.3386e+03
  389.31  1.3731e+03
  389.36  1.3490e+03
  389.41  1.3248e+03
  389.46  1.3065e+03
  389.51  1.3228e+03
  389.56  1.2823e+03
  389.61  1.2487e+03
  389.66  1.1736e+03
  389.71  1.2290e+03
  389.76  1.4167e+03
  389.81  1.4824e+03
  389.86  1.4571e+03
  389.91  1.3613e+03
  389.96  1.3402e+03
  390.01  1.2951e+03
  390.06  1.2281e+03
  390.11  1.2193e+03
  390.16  1.3093e+03
  390.21  1.4027e+03
  390.26  1.4485e+03
  390.31  1.3446e+03
  390.36  1.1655e+03
  390.41  1.1260e+03
  390.46  1.1521e+03
  390.51  1.2278e+03
  390.56  1.1999e+03
  390.61  1.1482e+03
  390.66  1.0057e+03
  390.71  9.7857e+02
  390.76  1.1644e+03
  390.81  1.2068e+03
  390.86  1.3518e+03
  390.91  1.4160e+03
  390.96  1.4516e+03
  391.01  1.4704e+03
  391.06  1.4368e+03
  391.11  1.3734e+03
  391.16  1.3730e+03
  391.21  1.4008e+03
  391.26  1.4749e+03
  391.31  1.5634e+03
  391.36  1.5351e+03
  391.41  1.5364e+03
  391.46  1.4503e+03
  391.51  1.4076e+03
  391.56  1.4572e+03
  391.61  1.4742e+03
  391.66  1.4563e+03
  391.71  1.3773e+03
  391.76  1.3540e+03
  391.81  1.3783e+03
  391.86  1.4042e+03
  391.91  1.3918e+03
  391.96  1.3026e+03
  392.01  1.2894e+03
  392.06  1.2582e+03
  392.11  1.1653e+03
  392.16  1.0222e+03
  392.21  1.0039e+03
  392.26  1.0499e+03
  392.31  1.1214e+03
  392.36  1.1202e+03
  392.41  1.1201e+03
  392.46  1.1634e+03
  392.51  1.2760e+03
  392.56  1.2712e+03
  392.61  1.2171e+03
  392.66  1.1550e+03
  392.71  1.0620e+03
  392.76  1.0374e+03
  392.81  9.7662e+02
  392.86  9.3364e+02
  392.91  7.6657e+02
  392.96  6.9293e+02
  393.01  6.6895e+02
  393.06  6.3938e+02
  393.11  5.8886e+02
  393.16  5.2420e+02
  393.21  4.9505e+02
  393.26  4.6906e+02
  393.31  4.2558e+02
  393.36  3.5525e+02
  393.41  3.0309e+02
  393.46  2.6312e+02
  393.51  2.5163e+02
  393.56  2.9376e+02
  393.61  3.4186e+02
  393.66  3.8981e+02
  393.71  4.4089e+02
  393.76  5.3260e+02
  393.81  6.0665e+02
  393.86  6.3184e+02
  393.91  6.8380e+02
  393.96  7.9273e+02
  394.01  8.8232e+02
  394.06  9.4036e+02
  394.11  1.0016e+03
  394.16  1.0137e+03
  394.21  1.0135e+03
  394.26  1.0121e+03
  394.31  1.0541e+03
  394.36  1.0778e+03
  394.41  1.0249e+03
  394.46  9.4371e+02
  394.51  8.8928e+02
  394.56  8.9835e+02
  394.61  1.0590e+03
  394.66  1.1778e+03
  394.71  1.3366e+03
  394.76  1.4121e+03
  394.81  1.3556e+03
  394.86  1.2831e+03
  394.91  1.2355e+03
  394.96  1.2246e+03
  395.01  1.2944e+03
  395.06  1.3958e+03
  395.11  1.4502e+03
  395.16  1.5102e+03
  395.21  1.5318e+03
  395.26  1.4819e+03
  395.31  1.4158e+03
  395.36  1.2380e+03
  395.41  1.2384e+03
  395.46  1.3329e+03
  395.51  1.4671e+03
  395.56  1.5524e+03
  395.61  1.5099e+03
  395.66  1.4267e+03
  395.71  1.3274e+03
  395.76  1.2420e+03
  395.81  1.2933e+03
  395.86  1.3472e+03
  395.91  1.3942e+03
  395.96  1.4486e+03
  396.01  1.5166e+03
  396.06  1.5085e+03
  396.11  1.4577e+03
  396.16  1.2446e+03
  396.21  9.8161e+02
  396.26  8.6952e+02
  396.31  8.1719e+02
  396.36  8.4901e+02
  396.41  8.9887e+02
  396.46  9.1403e+02
  396.51  9.1103e+02
  396.56  8.6101e+02
  396.61  8.0480e+02
  396.66  7.1703e+02
  396.71  6.3535e+02
  396.76  5.4508e+02
  396.81  4.4823e+02
  396.86  3.7533e+02
  396.91  3.4071e+02
  396.96  2.9672e+02
  397.01  2.8983e+02
  397.06  3.3932e+02
  397.11  4.3118e+02
  397.16  4.7871e+02
  397.21  6.1175e+02
  397.26  6.8148e+02
  397.31  7.4312e+02
  397.36  8.0026e+02
  397.41  8.5908e+02
  397.46  9.0843e+02
  397.51  9.4580e+02
  397.56  9.9728e+02
  397.61  1.1343e+03
  397.66  1.1994e+03
  397.71  1.2073e+03
  397.76  1.2288e+03
  397.81  1.2701e+03
  397.86  1.3536e+03
  397.91  1.3973e+03
  397.96  1.4466e+03
  398.01  1.5174e+03
  398.06  1.5816e+03
  398.11  1.6159e+03
  398.16  1.6398e+03
  398.21  1.6236e+03
  398.26  1.5419e+03
  398.31  1.5211e+03
  398.36  1.5115e+03
  398.41  1.5088e+03
  398.46  1.4712e+03
  398.51  1.4615e+03
  398.56  1.5081e+03
  398.61  1.5679e+03
  398.66  1.5832e+03
  398.71  1.5474e+03
  398.76  1.4828e+03
  398.81  1.4522e+03
  398.86  1.6576e+03
  398.91  1.7393e+03
  398.96  1.7627e+03
  399.01  1.6986e+03
  399.06  1.6304e+03
  399.11  1.6080e+03
  399.16  1.6260e+03
  399.21  1.6929e+03
  399.26  1.7317e+03
  399.31  1.7402e+03
  399.36  1.7602e+03
  399.41  1.7824e+03
  399.46  1.7372e+03
  399.51  1.6988e+03
  399.56  1.6744e+03
  399.61  1.6590e+03
  399.66  1.6591e+03
  399.71  1.6480e+03
  399.76  1.6125e+03
  399.81  1.5517e+03
  399.86  1.4756e+03
  399.91  1.5073e+03
  399.96  1.6966e+03
  400.01  1.7179e+03
  400.06  1.8522e+03
  400.11  1.8591e+03
  400.16  1.7868e+03
  400.21  1.7400e+03
  400.26  1.7606e+03
  400.31  1.7910e+03
  400.36  1.8761e+03
  400.41  1.9220e+03
  400.46  1.8981e+03
  400.51  1.8116e+03
  400.56  1.6392e+03
  400.61  1.3705e+03
  400.66  1.3236e+03
  400.71  1.4028e+03
  400.76  1.4829e+03
  400.81  1.6130e+03
  400.86  1.7129e+03
  400.91  1.8352e+03
  400.96  1.8244e+03
  401.01  1.7869e+03
  401.06  1.7576e+03
  401.11  1.7712e+03
  401.16  1.7859e+03
  401.21  1.8157e+03
  401.26  1.8175e+03
  401.31  1.8153e+03
  401.36  1.8397e+03
  401.41  1.8504e+03
  401.46  1.8076e+03
  401.51  1.7662e+03
  401.56  1.7862e+03
  401.61  1.8401e+03
  401.66  1.8846e+03
  401.71  1.8411e+03
  401.76  1.7870e+03
  401.81  1.6797e+03
  401.86  1.6221e+03
  401.91  1.7059e+03
  401.96  1.8157e+03
  402.01  1.9039e+03
  402.06  1.9132e+03
  402.11  1.8248e+03
  402.16  1.8226e+03
  402.21  1.7930e+03
  402.26  1.8029e+03
  402.31  1.8092e+03
  402.36  1.8509e+03
  402.41  1.8592e+03
  402.46  1.8406e+03
  402.51  1.7731e+03
  402.56  1.7069e+03
  402.61  1.7075e+03
  402.66  1.7690e+03
  402.71  1.8443e+03
  402.76  1.8926e+03
  402.81  1.9045e+03
  402.86  1.9336e+03
  402.91  1.9505e+03
  402.96  1.9586e+03
  403.01  1.9466e+03
  403.06  1.7763e+03
  403.11  1.5839e+03
  403.16  1.4425e+03
  403.21  1.4576e+03
  403.26  1.5484e+03
  403.31  1.5528e+03
  403.36  1.4859e+03
  403.41  1.4835e+03
  403.46  1.5135e+03
  403.51  1.5750e+03
  403.56  1.6001e+03
  403.61  1.6481e+03
  403.66  1.7061e+03
  403.71  1.8165e+03
  403.76  1.9255e+03
  403.81  1.9885e+03
  403.86  2.0225e+03
  403.91  2.0305e+03
  403.96  2.0127e+03
  404.01  1.9815e+03
  404.06  1.9492e+03
  404.11  1.8355e+03
  404.16  1.7609e+03
  404.21  1.7705e+03
  404.26  1.8106e+03
  404.31  1.9760e+03
  404.36  2.0580e+03
  404.41  2.0001e+03
  404.46  1.8627e+03
  404.51  1.6334e+03
  404.56  1.3843e+03
  404.61  1.1640e+03
  404.66  1.0562e+03
  404.71  1.0432e+03
  404.76  1.4129e+03
  404.81  1.6793e+03
  404.86  1.8155e+03
  404.91  1.9088e+03
  404.96  1.8646e+03
  405.01  1.8511e+03
  405.06  1.8805e+03
  405.11  1.9641e+03
  405.16  2.0164e+03
  405.21  1.9901e+03
  405.26  1.9281e+03
  405.31  1.8038e+03
  405.36  1.7504e+03
  405.41  1.7790e+03
  405.46  1.7933e+03
  405.51  1.7495e+03
  405.56  1.6757e+03
  405.61  1.6596e+03
  405.66  1.6914e+03
  405.71  1.7585e+03
  405.76  1.7386e+03
  405.81  1.6161e+03
  405.86  1.5411e+03
  405.91  1.5194e+03
  405.96  1.5627e+03
  406.01  1.6560e+03
  406.06  1.7265e+03
  406.11  1.8564e+03
  406.16  1.9215e+03
  406.21  1.9049e+03
  406.26  1.8616e+03
  406.31  1.7256e+03
  406.36  1.4916e+03
  406.41  1.2527e+03
  406.46  1.1658e+03
  406.51  1.2425e+03
  406.56  1.5290e+03
  406.61  1.7011e+03
  406.66  1.7564e+03
  406.71  1.6952e+03
  406.76  1.5940e+03
  406.81  1.5541e+03
  406.86  1.5849e+03
  406.91  1.7451e+03
  406.96  1.8836e+03
  407.01  1.9610e+03
  407.06  1.9689e+03
  407.11  1.8847e+03
  407.16  1.6508e+03
  407.21  1.3648e+03
  407.26  1.2860e+03
  407.31  1.3144e+03
  407.36  1.6293e+03
  407.41  1.8280e+03
  407.46  1.8753e+03
  407.51  1.8516e+03
  407.56  1.7893e+03
  407.61  1.7395e+03
  407.66  1.7101e+03
  407.71  1.5910e+03
  407.76  1.4436e+03
  407.81  1.3701e+03
  407.86  1.3751e+03
  407.91  1.4515e+03
  407.96  1.5675e+03
